id;X;Y;order;hole;Month
1;815716;1604826;1;FALSE;March 17
2;816096;1604222;2;FALSE;March 17
3;816077;1604109;3;FALSE;March 17
4;815021;1603840;4;FALSE;March 17
5;814601;1603795;5;FALSE;March 17
6;814487;1603796;6;FALSE;March 17
7;813647;1603968;7;FALSE;March 17
8;813676;1604210;8;FALSE;March 17
9;813902;1604806;9;FALSE;March 17
10;813997;1604924;10;FALSE;March 17
11;815637;1604892;11;FALSE;March 17
12;815661;1604875;12;FALSE;March 17
13;815716;1604826;13;FALSE;March 17
